100,40,0
"[14.540798031960705, 102.2883958027207]","[52.208124333160704, 127.21183719585635]","[0, 106]","[10, 97]","[20, 98]","[30, 96]","[40, 110]","[50, 101]","[60, 97]","[70, 121]"
"[14.512165870178794, 105.31728010736747]","[52.68301031054204, 123.23929574761866]","[0, 115]","[10, 98]","[20, 96]","[30, 99]","[40, 112]","[50, 100]","[60, 98]","[70, 117]"
"[14.366672249933297, 106.30663931973929]","[52.78116600935931, 124.26268247555774]","[0, 109]","[10, 100]","[20, 99]","[30, 100]","[40, 112]","[50, 106]","[60, 97]","[70, 118]"
"[14.540798031960705, 102.2883958027207]","[52.87962643126966, 123.26676482826127]","[0, 104]","[10, 100]","[20, 97]","[30, 96]","[40, 113]","[50, 103]","[60, 99]","[70, 117]"
"[14.505840365269066, 103.29440212891534]","[52.6236617248925, 124.24075564936523]","[0, 109]","[10, 98]","[20, 96]","[30, 97]","[40, 110]","[50, 103]","[60, 98]","[70, 118]"
"[14.196799460376356, 103.24757309565454]","[52.18374397366084, 126.19858915740878]","[0, 102]","[10, 96]","[20, 97]","[30, 97]","[40, 110]","[50, 98]","[60, 97]","[70, 120]"
"[14.324151685971653, 105.28946002675737]","[52.36939833388557, 127.2342901025514]","[0, 109]","[10, 98]","[20, 97]","[30, 99]","[40, 114]","[50, 100]","[60, 98]","[70, 121]"
"[14.618671801562744, 103.31126422467722]","[52.939700849447, 122.26548447120636]","[0, 107]","[10, 100]","[20, 99]","[30, 97]","[40, 115]","[50, 99]","[60, 100]","[70, 116]"
"[14.286004508358587, 105.28377736258243]","[52.28264363362789, 125.2026267831837]","[0, 106]","[10, 100]","[20, 97]","[30, 99]","[40, 112]","[50, 97]","[60, 96]","[70, 119]"
"[14.045499588817577, 104.23606045254388]","[52.4269910033218, 126.23268952925491]","[0, 102]","[10, 97]","[20, 95]","[30, 98]","[40, 110]","[50, 101]","[60, 100]","[70, 120]"
"[14.138386136904437, 106.27281720977993]","[52.60311266643128, 123.22804422338551]","[0, 106]","[10, 97]","[20, 99]","[30, 100]","[40, 108]","[50, 101]","[60, 99]","[70, 117]"
"[14.692990963623032, 103.322301446657]","[52.24872063087771, 127.21750893926249]","[0, 115]","[10, 96]","[20, 97]","[30, 97]","[40, 114]","[50, 97]","[60, 98]","[70, 121]"
"[14.236096847851506, 103.25358078109295]","[52.40471521454362, 125.21983864303142]","[0, 105]","[10, 92]","[20, 99]","[30, 97]","[40, 106]","[50, 102]","[60, 100]","[70, 119]"
"[14.241924398095751, 104.2659379406135]","[52.42275748046966, 124.21249226242111]","[0, 104]","[10, 99]","[20, 96]","[30, 98]","[40, 109]","[50, 99]","[60, 98]","[70, 118]"
"[15.058295111150523, 101.35456553612492]","[52.40923697366854, 127.23980336312212]","[0, 113]","[10, 101]","[20, 98]","[30, 95]","[40, 114]","[50, 101]","[60, 98]","[70, 121]"
"[14.286004508358587, 105.28377736258243]","[52.66290407482874, 122.22654214659988]","[0, 107]","[10, 98]","[20, 98]","[30, 99]","[40, 111]","[50, 98]","[60, 98]","[70, 116]"
"[14.391360579918773, 103.27717033201327]","[52.56487283147206, 125.24224070767646]","[0, 101]","[10, 102]","[20, 97]","[30, 97]","[40, 111]","[50, 101]","[60, 100]","[70, 119]"
"[14.654180837437044, 102.30546578421519]","[52.26556693604255, 126.21011205523696]","[0, 105]","[10, 101]","[20, 98]","[30, 96]","[40, 110]","[50, 99]","[60, 98]","[70, 120]"
"[14.502631894410579, 102.28261828579299]","[52.44502678357452, 125.22549658660141]","[0, 105]","[10, 99]","[20, 96]","[30, 96]","[40, 111]","[50, 100]","[60, 98]","[70, 119]"
"[14.352825826958428, 103.27133384528004]","[51.84812380168087, 129.18092694347212]","[0, 105]","[10, 99]","[20, 95]","[30, 97]","[40, 108]","[50, 98]","[60, 98]","[70, 123]"
"[14.433623277427989, 104.29472886936279]","[52.38691727241955, 126.22710379300588]","[0, 108]","[10, 99]","[20, 97]","[30, 98]","[40, 110]","[50, 100]","[60, 100]","[70, 120]"
"[14.654180837437044, 102.30546578421519]","[52.56487283147206, 125.24224070767646]","[0, 107]","[10, 99]","[20, 98]","[30, 96]","[40, 111]","[50, 100]","[60, 101]","[70, 119]"
"[14.474917657358503, 105.31179571621863]","[52.82215773408995, 122.24902544239858]","[0, 106]","[10, 101]","[20, 101]","[30, 99]","[40, 112]","[50, 99]","[60, 100]","[70, 116]"
"[14.176891245998975, 106.27855723949196]","[52.323533892246815, 125.20840644881933]","[0, 104]","[10, 102]","[20, 97]","[30, 100]","[40, 108]","[50, 99]","[60, 99]","[70, 119]"
"[14.875725953308304, 103.34920827385758]","[52.28910881301802, 127.22313796391232]","[0, 113]","[10, 102]","[20, 98]","[30, 97]","[40, 111]","[50, 101]","[60, 98]","[70, 121]"
"[14.05321413806236, 105.24876540386008]","[52.01780594278584, 126.17504967708062]","[0, 104]","[10, 98]","[20, 95]","[30, 99]","[40, 108]","[50, 94]","[60, 99]","[70, 120]"
"[14.145105407390286, 107.28478617490092]","[52.503680193310835, 124.22391593489078]","[0, 110]","[10, 98]","[20, 97]","[30, 101]","[40, 109]","[50, 99]","[60, 100]","[70, 118]"
"[14.35750112916052, 104.28333059458954]","[52.546184156654185, 126.24922500764292]","[0, 110]","[10, 97]","[20, 95]","[30, 98]","[40, 110]","[50, 104]","[60, 100]","[70, 120]"
"[14.215212003250594, 106.28425559358865]","[52.382027814280214, 124.20672104295377]","[0, 109]","[10, 99]","[20, 96]","[30, 100]","[40, 113]","[50, 98]","[60, 94]","[70, 118]"
"[14.215212003250594, 106.28425559358865]","[52.54154796818371, 122.20926694777269]","[0, 108]","[10, 99]","[20, 97]","[30, 100]","[40, 112]","[50, 95]","[60, 97]","[70, 116]"
"[14.690234107168909, 101.29962276500744]","[52.40923697366854, 127.23980336312212]","[0, 108]","[10, 100]","[20, 94]","[30, 95]","[40, 113]","[50, 99]","[60, 101]","[70, 121]"
"[14.913191127940902, 101.33306813229693]","[52.364212023198235, 125.21414250008421]","[0, 110]","[10, 100]","[20, 98]","[30, 95]","[40, 109]","[50, 103]","[60, 95]","[70, 119]"
"[14.170458317990168, 105.26646330239586]","[52.82215773408995, 122.24902544239858]","[0, 100]","[10, 103]","[20, 97]","[30, 99]","[40, 111]","[50, 100]","[60, 100]","[70, 116]"
"[14.728860235191902, 102.3166398788961]","[52.56487283147206, 125.24224070767646]","[0, 107]","[10, 101]","[20, 98]","[30, 96]","[40, 115]","[50, 99]","[60, 98]","[70, 119]"
"[14.35750112916052, 104.28333059458954]","[52.28910881301802, 127.22313796391232]","[0, 102]","[10, 101]","[20, 99]","[30, 98]","[40, 111]","[50, 102]","[60, 97]","[70, 121]"
"[14.467866160239483, 103.2886989252545]","[52.64314819615534, 123.23368947302959]","[0, 102]","[10, 101]","[20, 99]","[30, 97]","[40, 112]","[50, 99]","[60, 98]","[70, 117]"
"[14.18322885621822, 107.29040619427698]","[52.295473873228026, 129.24299691211175]","[0, 108]","[10, 100]","[20, 98]","[30, 101]","[40, 115]","[50, 102]","[60, 98]","[70, 123]"
"[14.583692203313433, 104.31701664975475]","[52.8033421719503, 121.23645260461738]","[0, 108]","[10, 104]","[20, 96]","[30, 98]","[40, 111]","[50, 99]","[60, 98]","[70, 115]"
"[14.324151685971653, 105.28946002675737]","[52.30619699231084, 126.21581453513788]","[0, 108]","[10, 98]","[20, 98]","[30, 99]","[40, 110]","[50, 100]","[60, 98]","[70, 120]"
"[14.06830895319561, 107.2734064138667]","[52.38691727241955, 126.22710379300588]","[0, 104]","[10, 101]","[20, 98]","[30, 101]","[40, 113]","[50, 102]","[60, 95]","[70, 120]"
"[14.319162458621237, 104.27757863840837]","[52.54154796818371, 122.20926694777269]","[0, 104]","[10, 100]","[20, 97]","[30, 98]","[40, 110]","[50, 97]","[60, 97]","[70, 116]"
"[13.943053579350314, 106.24347691347359]","[52.546184156654185, 126.24922500764292]","[0, 106]","[10, 98]","[20, 93]","[30, 100]","[40, 114]","[50, 99]","[60, 101]","[70, 120]"
"[14.203019475185723, 104.26004846596487]","[52.56287077132415, 123.22235631810271]","[0, 103]","[10, 97]","[20, 98]","[30, 98]","[40, 111]","[50, 98]","[60, 98]","[70, 117]"
"[14.766606391544787, 103.33318023295247]","[52.323533892246815, 125.20840644881933]","[0, 114]","[10, 98]","[20, 98]","[30, 97]","[40, 110]","[50, 99]","[60, 97]","[70, 119]"
"[14.319162458621237, 104.27757863840837]","[52.52246592615005, 123.21663191366063]","[0, 105]","[10, 101]","[20, 95]","[30, 98]","[40, 108]","[50, 101]","[60, 97]","[70, 117]"
"[14.253343788452622, 106.28991060741427]","[53.185694135423184, 118.2606512396842]","[0, 108]","[10, 99]","[20, 98]","[30, 100]","[40, 112]","[50, 100]","[60, 98]","[70, 112]"
"[14.581241935722666, 103.30568434206442]","[52.62263815110859, 122.22082302376117]","[0, 108]","[10, 102]","[20, 95]","[30, 97]","[40, 109]","[50, 100]","[60, 97]","[70, 116]"
"[14.247673348477951, 105.27804446066953]","[52.92208416737564, 121.25323612173985]","[0, 108]","[10, 98]","[20, 96]","[30, 99]","[40, 108]","[50, 103]","[60, 100]","[70, 115]"
"[14.176891245998975, 106.27855723949196]","[52.40471521454362, 125.21983864303142]","[0, 107]","[10, 98]","[20, 98]","[30, 100]","[40, 111]","[50, 101]","[60, 96]","[70, 119]"
"[13.912478565200969, 107.25014697453341]","[52.34663686462647, 126.22147631100943]","[0, 104]","[10, 97]","[20, 98]","[30, 101]","[40, 110]","[50, 101]","[60, 98]","[70, 120]"
"[14.766606391544787, 103.33318023295247]","[52.44108246859267, 123.20506045851893]","[0, 111]","[10, 102]","[20, 97]","[30, 97]","[40, 109]","[50, 99]","[60, 96]","[70, 117]"
"[14.395652140937608, 104.28905466211161]","[52.74205830445645, 124.25725716630339]","[0, 104]","[10, 99]","[20, 100]","[30, 98]","[40, 114]","[50, 100]","[60, 100]","[70, 118]"
"[14.583692203313433, 104.31701664975475]","[52.58385609186771, 124.23518191590304]","[0, 110]","[10, 100]","[20, 98]","[30, 98]","[40, 112]","[50, 100]","[60, 98]","[70, 118]"
"[14.395652140937608, 104.28905466211161]","[52.58217511016624, 122.21506402851031]","[0, 109]","[10, 96]","[20, 98]","[30, 98]","[40, 108]","[50, 100]","[60, 97]","[70, 116]"
"[14.362115164214318, 105.29510463838659]","[52.44502678357452, 125.22549658660141]","[0, 108]","[10, 99]","[20, 98]","[30, 99]","[40, 108]","[50, 99]","[60, 102]","[70, 119]"
"[14.176891245998975, 106.27855723949196]","[52.64314819615534, 123.23368947302959]","[0, 105]","[10, 100]","[20, 98]","[30, 100]","[40, 111]","[50, 101]","[60, 97]","[70, 117]"
"[14.209159105654537, 105.27227477615071]","[52.56487283147206, 125.24224070767646]","[0, 106]","[10, 100]","[20, 95]","[30, 99]","[40, 110]","[50, 102]","[60, 100]","[70, 119]"
"[15.197283083720178, 102.38545768746506]","[52.26556693604255, 126.21011205523696]","[0, 120]","[10, 100]","[20, 99]","[30, 96]","[40, 109]","[50, 98]","[60, 100]","[70, 120]"
"[14.005633041949897, 104.22995993936797]","[52.60311266643128, 123.22804422338551]","[0, 97]","[10, 102]","[20, 94]","[30, 98]","[40, 109]","[50, 100]","[60, 99]","[70, 117]"
"[14.138386136904437, 106.27281720977993]","[52.7429020688315, 122.2378626777126]","[0, 101]","[10, 101]","[20, 100]","[30, 100]","[40, 111]","[50, 100]","[60, 98]","[70, 116]"
"[14.399892606925881, 105.30070832343742]","[52.38691727241955, 126.22710379300588]","[0, 108]","[10, 99]","[20, 99]","[30, 99]","[40, 109]","[50, 101]","[60, 100]","[70, 120]"
"[14.31410782416985, 103.26546026444379]","[52.34110969544206, 124.20091046778815]","[0, 102]","[10, 100]","[20, 96]","[30, 97]","[40, 108]","[50, 98]","[60, 98]","[70, 118]"
"[14.72988746763524, 103.32776102378715]","[52.72221211330701, 125.26404332013911]","[0, 113]","[10, 98]","[20, 98]","[30, 97]","[40, 113]","[50, 101]","[60, 102]","[70, 119]"
"[14.540798031960705, 102.2883958027207]","[52.54386218532141, 124.22956877220106]","[0, 103]","[10, 100]","[20, 98]","[30, 96]","[40, 110]","[50, 99]","[60, 100]","[70, 118]"
"[14.391360579918773, 103.27717033201327]","[52.6236617248925, 124.24075564936523]","[0, 102]","[10, 99]","[20, 99]","[30, 97]","[40, 111]","[50, 100]","[60, 100]","[70, 118]"
"[14.467866160239483, 103.2886989252545]","[52.26556693604255, 126.21011205523696]","[0, 107]","[10, 102]","[20, 93]","[30, 97]","[40, 107]","[50, 101]","[60, 99]","[70, 120]"
"[14.467866160239483, 103.2886989252545]","[52.52511294761758, 125.2366992666605]","[0, 108]","[10, 98]","[20, 96]","[30, 97]","[40, 109]","[50, 101]","[60, 101]","[70, 119]"
"[14.286004508358587, 105.28377736258243]","[52.68301031054204, 123.23929574761866]","[0, 107]","[10, 99]","[20, 97]","[30, 99]","[40, 109]","[50, 102]","[60, 99]","[70, 117]"
"[14.692990963623032, 103.322301446657]","[52.46692297018031, 126.23824310690321]","[0, 105]","[10, 104]","[20, 99]","[30, 97]","[40, 111]","[50, 102]","[60, 99]","[70, 120]"
"[14.395652140937608, 104.28905466211161]","[52.64314819615534, 123.23368947302959]","[0, 108]","[10, 99]","[20, 96]","[30, 98]","[40, 113]","[50, 98]","[60, 98]","[70, 117]"
"[14.467866160239483, 103.2886989252545]","[52.80150461561795, 123.25589117385067]","[0, 104]","[10, 100]","[20, 98]","[30, 97]","[40, 114]","[50, 101]","[60, 98]","[70, 117]"
"[14.399892606925881, 105.30070832343742]","[52.167369002371174, 127.20613101732893]","[0, 108]","[10, 100]","[20, 98]","[30, 99]","[40, 111]","[50, 98]","[60, 98]","[70, 121]"
"[14.766606391544787, 103.33318023295247]","[52.26556693604255, 126.21011205523696]","[0, 110]","[10, 101]","[20, 99]","[30, 97]","[40, 110]","[50, 98]","[60, 99]","[70, 120]"
"[14.578776540063936, 102.29412670221352]","[52.82215773408995, 122.24902544239858]","[0, 106]","[10, 99]","[20, 97]","[30, 96]","[40, 110]","[50, 102]","[60, 99]","[70, 116]"
"[14.241924398095751, 104.2659379406135]","[52.58385609186771, 124.23518191590304]","[0, 106]","[10, 97]","[20, 96]","[30, 98]","[40, 111]","[50, 99]","[60, 100]","[70, 118]"
"[14.329073112292987, 106.3011036107691]","[52.54386218532141, 124.22956877220106]","[0, 111]","[10, 98]","[20, 98]","[30, 100]","[40, 110]","[50, 103]","[60, 96]","[70, 118]"
"[14.324151685971653, 105.28946002675737]","[52.44502678357452, 125.22549658660141]","[0, 106]","[10, 100]","[20, 98]","[30, 99]","[40, 110]","[50, 100]","[60, 99]","[70, 119]"
"[14.329073112292987, 106.3011036107691]","[52.039028110887834, 130.2171493651349]","[0, 109]","[10, 101]","[20, 97]","[30, 100]","[40, 111]","[50, 101]","[60, 99]","[70, 124]"
"[14.092489268563003, 105.25470746890922]","[52.8406373442521, 123.26134338692798]","[0, 103]","[10, 96]","[20, 99]","[30, 99]","[40, 111]","[50, 103]","[60, 100]","[70, 117]"
"[14.170458317990168, 105.26646330239586]","[52.44502678357452, 125.22549658660141]","[0, 106]","[10, 98]","[20, 96]","[30, 99]","[40, 111]","[50, 101]","[60, 97]","[70, 119]"
"[14.467866160239483, 103.2886989252545]","[52.46692297018031, 126.23824310690321]","[0, 105]","[10, 100]","[20, 97]","[30, 97]","[40, 114]","[50, 100]","[60, 98]","[70, 120]"
"[14.399892606925881, 105.30070832343742]","[52.24872063087771, 127.21750893926249]","[0, 110]","[10, 99]","[20, 97]","[30, 99]","[40, 112]","[50, 101]","[60, 96]","[70, 121]"
"[14.80315296963613, 103.33856333264312]","[52.44502678357452, 125.22549658660141]","[0, 112]","[10, 101]","[20, 98]","[30, 97]","[40, 113]","[50, 98]","[60, 98]","[70, 119]"
"[14.029631353319285, 107.26765877193368]","[52.481873608885145, 123.21086861021051]","[0, 107]","[10, 100]","[20, 95]","[30, 101]","[40, 111]","[50, 96]","[60, 98]","[70, 117]"
"[14.618671801562744, 103.31126422467722]","[52.64314819615534, 123.23368947302959]","[0, 108]","[10, 99]","[20, 99]","[30, 97]","[40, 109]","[50, 100]","[60, 100]","[70, 117]"
"[14.690234107168909, 101.29962276500744]","[52.36939833388557, 127.2342901025514]","[0, 102]","[10, 103]","[20, 97]","[30, 95]","[40, 112]","[50, 102]","[60, 98]","[70, 121]"
"[14.391360579918773, 103.27717033201327]","[52.17566621463327, 129.22652831003415]","[0, 102]","[10, 100]","[20, 98]","[30, 97]","[40, 113]","[50, 99]","[60, 100]","[70, 123]"
"[14.44133108576695, 106.31759197211333]","[52.918421802753535, 123.27214695410045]","[0, 108]","[10, 102]","[20, 100]","[30, 100]","[40, 111]","[50, 104]","[60, 101]","[70, 117]"
"[14.35750112916052, 104.28333059458954]","[52.34110969544206, 124.20091046778815]","[0, 104]","[10, 99]","[20, 99]","[30, 98]","[40, 109]","[50, 100]","[60, 95]","[70, 118]"
"[14.622847525830423, 105.33349742215033]","[52.15122675707719, 128.2135866273326]","[0, 110]","[10, 102]","[20, 100]","[30, 99]","[40, 110]","[50, 101]","[60, 98]","[70, 122]"
"[14.221178672324674, 107.2959985133873]","[52.48514940691355, 125.23111443616156]","[0, 110]","[10, 97]","[20, 100]","[30, 101]","[40, 112]","[50, 101]","[60, 97]","[70, 119]"
"[14.286004508358587, 105.28377736258243]","[52.23214254449565, 128.22482486333732]","[0, 106]","[10, 99]","[20, 98]","[30, 99]","[40, 111]","[50, 100]","[60, 100]","[70, 122]"
"[14.352825826958428, 103.27133384528004]","[52.762174228542456, 123.25039496766688]","[0, 102]","[10, 101]","[20, 96]","[30, 97]","[40, 110]","[50, 103]","[60, 99]","[70, 117]"
"[14.236096847851506, 103.25358078109295]","[52.44108246859267, 123.20506045851893]","[0, 98]","[10, 100]","[20, 98]","[30, 97]","[40, 110]","[50, 95]","[60, 99]","[70, 117]"
"[14.691609688834877, 102.31107322875376]","[52.34663686462647, 126.22147631100943]","[0, 109]","[10, 102]","[20, 94]","[30, 96]","[40, 112]","[50, 100]","[60, 97]","[70, 120]"
"[14.652437324287039, 101.29390316801273]","[52.6236617248925, 124.24075564936523]","[0, 105]","[10, 99]","[20, 97]","[30, 95]","[40, 110]","[50, 103]","[60, 98]","[70, 118]"
"[14.399892606925881, 105.30070832343742]","[52.2722908622615, 128.23038184705334]","[0, 110]","[10, 100]","[20, 96]","[30, 99]","[40, 111]","[50, 102]","[60, 99]","[70, 122]"
"[14.215212003250594, 106.28425559358865]","[52.391739063987636, 128.24683874041602]","[0, 106]","[10, 98]","[20, 100]","[30, 100]","[40, 114]","[50, 101]","[60, 100]","[70, 122]"
"[14.546441685570317, 104.31150493354039]","[52.72268555127959, 123.24486523876888]","[0, 107]","[10, 100]","[20, 100]","[30, 98]","[40, 110]","[50, 101]","[60, 100]","[70, 117]"
"[14.692990963623032, 103.322301446657]","[52.24158977453611, 125.19681052173406]","[0, 109]","[10, 101]","[20, 98]","[30, 97]","[40, 108]","[50, 100]","[60, 96]","[70, 119]"
"[14.382623923316466, 101.25265450605275]","[52.503680193310835, 124.22391593489078]","[0, 100]","[10, 98]","[20, 96]","[30, 95]","[40, 109]","[50, 102]","[60, 97]","[70, 118]"
"[14.549231183992426, 105.32272482697923]","[52.98814860205795, 118.2323949944472]","[0, 107]","[10, 102]","[20, 101]","[30, 99]","[40, 109]","[50, 99]","[60, 97]","[70, 112]"
"[14.021753112643784, 106.2553458768403]","[52.8406373442521, 123.26134338692798]","[0, 105]","[10, 98]","[20, 96]","[30, 100]","[40, 113]","[50, 101]","[60, 100]","[70, 117]"
"[14.15731214649936, 103.24152138053083]","[52.72221211330701, 125.26404332013911]","[0, 96]","[10, 99]","[20, 99]","[30, 97]","[40, 114]","[50, 99]","[60, 103]","[70, 119]"
"[14.209159105654537, 105.27227477615071]","[52.34110969544206, 124.20091046778815]","[0, 107]","[10, 99]","[20, 95]","[30, 99]","[40, 112]","[50, 98]","[60, 94]","[70, 118]"
"[14.099694941512858, 106.26703477412937]","[52.11052428753377, 128.20791380101096]","[0, 106]","[10, 98]","[20, 97]","[30, 100]","[40, 110]","[50, 100]","[60, 98]","[70, 122]"
"[14.44133108576695, 106.31759197211333]","[52.31230199022419, 128.23590699604745]","[0, 109]","[10, 101]","[20, 100]","[30, 100]","[40, 113]","[50, 101]","[60, 99]","[70, 122]"
"[15.060451337038327, 100.34397047294107]","[52.18374397366084, 126.19858915740878]","[0, 111]","[10, 99]","[20, 99]","[30, 94]","[40, 109]","[50, 95]","[60, 101]","[70, 120]"
"[14.657659265041286, 104.32792080784958]","[51.998397296379515, 130.21153987512182]","[0, 109]","[10, 100]","[20, 101]","[30, 98]","[40, 109]","[50, 101]","[60, 100]","[70, 124]"
"[13.823549520205948, 106.22535044882204]","[52.46332314565356, 124.21822526246204]","[0, 105]","[10, 96]","[20, 93]","[30, 100]","[40, 109]","[50, 102]","[60, 96]","[70, 118]"
"[14.319162458621237, 104.27757863840837]","[52.44502678357452, 125.22549658660141]","[0, 107]","[10, 98]","[20, 96]","[30, 98]","[40, 111]","[50, 101]","[60, 97]","[70, 119]"
"[14.404085133738876, 106.31213451931218]","[53.20102133765616, 119.27278489206405]","[0, 108]","[10, 103]","[20, 98]","[30, 100]","[40, 115]","[50, 100]","[60, 98]","[70, 113]"
"[14.203019475185723, 104.26004846596487]","[52.1917877178713, 128.21922660294672]","[0, 104]","[10, 96]","[20, 98]","[30, 98]","[40, 114]","[50, 99]","[60, 97]","[70, 122]"
"[14.474917657358503, 105.31179571621863]","[52.364212023198235, 125.21414250008421]","[0, 112]","[10, 99]","[20, 97]","[30, 99]","[40, 108]","[50, 100]","[60, 99]","[70, 119]"
"[14.583692203313433, 104.31701664975475]","[52.64314819615534, 123.23368947302959]","[0, 112]","[10, 99]","[20, 97]","[30, 98]","[40, 110]","[50, 100]","[60, 99]","[70, 117]"
"[14.509017912123428, 104.3059532841905]","[51.98726891353847, 128.19065494521058]","[0, 108]","[10, 101]","[20, 97]","[30, 98]","[40, 112]","[50, 95]","[60, 98]","[70, 122]"
"[14.35750112916052, 104.28333059458954]","[52.52511294761758, 125.2366992666605]","[0, 103]","[10, 102]","[20, 97]","[30, 98]","[40, 112]","[50, 100]","[60, 99]","[70, 119]"
"[14.433623277427989, 104.29472886936279]","[52.24872063087771, 127.21750893926249]","[0, 103]","[10, 102]","[20, 99]","[30, 98]","[40, 109]","[50, 102]","[60, 98]","[70, 121]"
"[14.512165870178794, 105.31728010736747]","[52.1353442001298, 129.22096026934605]","[0, 111]","[10, 102]","[20, 96]","[30, 99]","[40, 109]","[50, 103]","[60, 99]","[70, 123]"
"[14.319162458621237, 104.27757863840837]","[52.64314819615534, 123.23368947302959]","[0, 105]","[10, 98]","[20, 98]","[30, 98]","[40, 113]","[50, 99]","[60, 97]","[70, 117]"
"[14.433623277427989, 104.29472886936279]","[52.46692297018031, 126.23824310690321]","[0, 105]","[10, 98]","[20, 101]","[30, 98]","[40, 113]","[50, 100]","[60, 99]","[70, 120]"
"[14.471411448849167, 104.30036163287762]","[52.72268555127959, 123.24486523876888]","[0, 108]","[10, 98]","[20, 99]","[30, 98]","[40, 110]","[50, 99]","[60, 102]","[70, 117]"
"[14.021753112643784, 106.2553458768403]","[52.30619699231084, 126.21581453513788]","[0, 108]","[10, 96]","[20, 95]","[30, 100]","[40, 110]","[50, 101]","[60, 97]","[70, 120]"
"[14.467866160239483, 103.2886989252545]","[52.167369002371174, 127.20613101732893]","[0, 107]","[10, 98]","[20, 97]","[30, 97]","[40, 111]","[50, 99]","[60, 97]","[70, 121]"
"[14.395652140937608, 104.28905466211161]","[52.452777055911, 129.26444776635225]","[0, 105]","[10, 101]","[20, 97]","[30, 98]","[40, 115]","[50, 103]","[60, 101]","[70, 123]"
"[14.661126261334722, 106.34952504085267]","[52.44108246859267, 123.20506045851893]","[0, 116]","[10, 101]","[20, 99]","[30, 100]","[40, 109]","[50, 99]","[60, 96]","[70, 117]"
"[14.437496976849996, 105.3062725635046]","[52.30619699231084, 126.21581453513788]","[0, 111]","[10, 98]","[20, 98]","[30, 99]","[40, 109]","[50, 100]","[60, 99]","[70, 120]"
"[13.99076781699887, 107.2618619357517]","[52.6236617248925, 124.24075564936523]","[0, 103]","[10, 101]","[20, 97]","[30, 101]","[40, 112]","[50, 99]","[60, 100]","[70, 118]"
"[14.060818977821752, 106.26121120920878]","[52.09488736811433, 129.21536096679424]","[0, 102]","[10, 100]","[20, 98]","[30, 100]","[40, 108]","[50, 101]","[60, 101]","[70, 123]"
"[13.882371937671943, 108.25675360343767]","[53.13917352489452, 120.27391665523064]","[0, 107]","[10, 99]","[20, 95]","[30, 102]","[40, 110]","[50, 103]","[60, 101]","[70, 114]"
"[14.467866160239483, 103.2886989252545]","[52.06961173293562, 128.20219842004096]","[0, 110]","[10, 97]","[20, 95]","[30, 97]","[40, 110]","[50, 98]","[60, 99]","[70, 122]"
"[14.329073112292987, 106.3011036107691]","[52.079446572586015, 130.22271793079233]","[0, 108]","[10, 100]","[20, 99]","[30, 100]","[40, 115]","[50, 97]","[60, 100]","[70, 124]"
"[14.209159105654537, 105.27227477615071]","[53.07789667110452, 121.27507954615474]","[0, 110]","[10, 96]","[20, 95]","[30, 99]","[40, 111]","[50, 103]","[60, 101]","[70, 115]"
"[14.366672249933297, 106.30663931973929]","[52.28264363362789, 125.2026267831837]","[0, 109]","[10, 102]","[20, 97]","[30, 100]","[40, 106]","[50, 98]","[60, 101]","[70, 119]"
"[14.247673348477951, 105.27804446066953]","[52.34663686462647, 126.22147631100943]","[0, 104]","[10, 100]","[20, 98]","[30, 99]","[40, 112]","[50, 101]","[60, 96]","[70, 120]"
"[13.843149332959861, 108.25090634104554]","[52.1917877178713, 128.21922660294672]","[0, 103]","[10, 100]","[20, 97]","[30, 102]","[40, 112]","[50, 99]","[60, 99]","[70, 122]"
"[14.319162458621237, 104.27757863840837]","[52.56487283147206, 125.24224070767646]","[0, 104]","[10, 99]","[20, 98]","[30, 98]","[40, 114]","[50, 101]","[60, 97]","[70, 119]"
"[14.399892606925881, 105.30070832343742]","[52.34663686462647, 126.22147631100943]","[0, 110]","[10, 100]","[20, 96]","[30, 99]","[40, 108]","[50, 101]","[60, 100]","[70, 120]"
"[14.286004508358587, 105.28377736258243]","[52.329354753455604, 127.22873379712615]","[0, 111]","[10, 98]","[20, 94]","[30, 99]","[40, 110]","[50, 103]","[60, 98]","[70, 121]"
"[14.505840365269066, 103.29440212891534]","[52.58557526435372, 126.254663155303]","[0, 105]","[10, 101]","[20, 97]","[30, 97]","[40, 113]","[50, 102]","[60, 100]","[70, 120]"
"[14.395652140937608, 104.28905466211161]","[52.23214254449565, 128.22482486333732]","[0, 107]","[10, 100]","[20, 96]","[30, 98]","[40, 113]","[50, 101]","[60, 97]","[70, 122]"
"[14.471411448849167, 104.30036163287762]","[52.38691727241955, 126.22710379300588]","[0, 107]","[10, 102]","[20, 96]","[30, 98]","[40, 111]","[50, 101]","[60, 98]","[70, 120]"
"[14.620761959552187, 104.32248816560343]","[52.06961173293562, 128.20219842004096]","[0, 108]","[10, 102]","[20, 99]","[30, 98]","[40, 108]","[50, 100]","[60, 99]","[70, 122]"
"[14.87608323060312, 102.33850542406236]","[52.72221211330701, 125.26404332013911]","[0, 114]","[10, 99]","[20, 97]","[30, 96]","[40, 115]","[50, 100]","[60, 101]","[70, 119]"
"[14.984671073557116, 102.35449377963508]","[52.364212023198235, 125.21414250008421]","[0, 113]","[10, 103]","[20, 97]","[30, 96]","[40, 111]","[50, 98]","[60, 98]","[70, 119]"
